category,c-upper,subcategory-1,sc-upper,subcategory-2,sc2-upper,name,name-upper,articul,color,size,,,image-src
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРМС-5,Серебро,3х2 см,,,http://velmode.by/media/k2/items/cache/35b3ab2a19f46ac3056fff8ccff085c4_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРМС-6,Серебро,9х2 см,,,http://velmode.by/media/k2/items/cache/11ff9b4c887cc2e009006cc7fd3aeb4c_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРМС-7,Серебро,"7х1,5 см",,,http://velmode.by/media/k2/items/cache/e529a8dc22bd84a37f6f8ae6b8ce40d3_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРП3-1,Золото,"3х1,8 см",,,http://velmode.by/media/k2/items/cache/ee760d1c1474fde7f8f71a96b2452e29_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРПЖ-1,Молочный,"11,5х1,5 см",,,http://velmode.by/media/k2/items/cache/d6e0c71ca3722c71ddd73a242718257f_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРПЖ-2,Черный,"11,5х1,5 см",,,http://velmode.by/media/k2/items/cache/e9432fccf28a953514f077b86e5e657a_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРПЗ-2,Золото,"4,7х2,3 см",,,http://velmode.by/media/k2/items/cache/bdc7d0f30e0c420b2ac279d6a1c096e4_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРПЗ-4,Золото,"3,5х2,7 см",,,http://velmode.by/media/k2/items/cache/d81dde7813bd99a2f6a5498a2ec932ec_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРПЗ-5,Золото,3х2 см,,,http://velmode.by/media/k2/items/cache/4b9f9da50cf2f358abdcd4a4321104f9_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРПЗ-5А,Золото,3х2 см,,,http://velmode.by/media/k2/items/cache/c1a11e28afb03c9d81c096faa0a5ce8e_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРПС-1,Серебро,"3,5х1,5 см",,,http://velmode.by/media/k2/items/cache/23f6a067599ae98276b159b7685c0abf_L.jpg
Металлодекор,МЕТАЛЛОДЕКОР,Протяжки,ПРОТЯЖКИ,,,Протяжка,ПРОТЯЖКА,ПРПС-2,Серебро,"3х1,7 см",,,http://velmode.by/media/k2/items/cache/49d07d2f2b048709fab28e0845347114_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-1,Черный/серебро,16 см,,,http://velmode.by/media/k2/items/cache/6489cb4e35e6273902967d50b104e32a_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-12,Черный/бронза,10 см,,,http://velmode.by/media/k2/items/cache/cfee1df0aef1bf88281266898fc4ff19_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-13,Черный,16 см,,,http://velmode.by/media/k2/items/cache/bf337492a0864d5a8d1619941820aa93_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-14,Черный/золото,18 см,,,http://velmode.by/media/k2/items/cache/605a5b56c8e1f29c51548653d6f1dfc8_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-15,Синий/серебро,18 см,,,http://velmode.by/media/k2/items/cache/ca9456ad89fef6c66a71b99b32dfe05e_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-16,Черный/золото,16 см,,,http://velmode.by/media/k2/items/cache/37e331b7a1b39f090b1249a069a513d3_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-2,Черный/золото,16 см,,,http://velmode.by/media/k2/items/cache/b689fad0280b286c898256c8d3b6ee9e_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-2,Черный/серебро,60 см,,,http://velmode.by/media/k2/items/cache/9b8bb3eb74bd3cd97bb3679c60950d61_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-3,Черный/серебро,14 см,,,http://velmode.by/media/k2/items/cache/6ef598b10d1539793d4ace8d8b7b613f_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-4,Белый/серебро,16 см,,,http://velmode.by/media/k2/items/cache/0060e62cf7c869b03300254ca743ee3c_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-5,Белый/золото,18 см,,,http://velmode.by/media/k2/items/cache/a786836489dab4f04d53706ec376ba50_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-6,Черный/серебро,75 см,,,http://velmode.by/media/k2/items/cache/fd2436c23111d947c615d80fa5115911_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-7,Черный/золото,9 см,,,http://velmode.by/media/k2/items/cache/84bd8bd55711fc1be7650ea3945868c3_L.jpg
Молнии,МОЛНИИ,Металл,МЕТАЛЛ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-8,Черный/серебро,35 см,,,http://velmode.by/media/k2/items/cache/3ddc7c1342202ff1939ae99b11098ec6_L.jpg
Молнии,МОЛНИИ,С 2-мя бегунками,С 2-МЯ БЕГУНКАМИ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-10,Черный/золото,80 см,,,http://velmode.by/media/k2/items/cache/072519f74a95ea36f571d1e83f1c23bd_L.jpg
Молнии,МОЛНИИ,С 2-мя бегунками,С 2-МЯ БЕГУНКАМИ,,,Молния металлическая,МОЛНИЯ МЕТАЛЛИЧЕСКАЯ,ММ-9,Черный/серебро,65 см,,,http://velmode.by/media/k2/items/cache/9aa91352e792f145830c61b99571c730_L.jpg
Молнии,МОЛНИИ,Потайная,ПОТАЙНАЯ,,,Молния потайная,МОЛНИЯ ПОТАЙНАЯ,,,,,,http://velmode.by/media/k2/items/cache/e44a6f32e15cb53ee479b2697e759e2e_L.jpg
Молнии,МОЛНИИ,Потайная,ПОТАЙНАЯ,,,Молния потайная,МОЛНИЯ ПОТАЙНАЯ,,,,,,http://velmode.by/media/k2/items/cache/63503204d18160dd6a733e989b70c404_L.jpg
Молнии,МОЛНИИ,Потайная,ПОТАЙНАЯ,,,Молния потайная,МОЛНИЯ ПОТАЙНАЯ,МП-1,Черный,18 см,,,http://velmode.by/media/k2/items/cache/42a35505dabe860dcdeb51f92d5be768_L.jpg
Молнии,МОЛНИИ,Потайная,ПОТАЙНАЯ,,,Молния потайная,МОЛНИЯ ПОТАЙНАЯ,МП-2,Коричневый,50 см,,,http://velmode.by/media/k2/items/cache/1ba6f013b03d3119f460bad3db0fbe5d_L.jpg
Молнии,МОЛНИИ,Потайная,ПОТАЙНАЯ,,,Молния потайная,МОЛНИЯ ПОТАЙНАЯ,МП-3,Белый,20 см,,,http://velmode.by/media/k2/items/cache/b3a54ecc0915f9347c3f53fa31d161fe_L.jpg
Молнии,МОЛНИИ,Потайная,ПОТАЙНАЯ,,,Молния потайная,МОЛНИЯ ПОТАЙНАЯ,МП-4,Синий,50 см,,,http://velmode.by/media/k2/items/cache/45245952fc8c5c5e099a3e444bf8f32a_L.jpg
Молнии,МОЛНИИ,Рулонка,РУЛОНКА,,,Молния рулонка,МОЛНИЯ РУЛОНКА,МР-1,Черный/серебро,null,,,http://velmode.by/media/k2/items/cache/c501a702ef05e90d163a1eeeb1633357_L.jpg
Молнии,МОЛНИИ,Спиральная,СПИРАЛЬНАЯ,,,Молния спиральная,МОЛНИЯ СПИРАЛЬНАЯ,МС-1,Черный/бронза,16 см,,,http://velmode.by/media/k2/items/cache/a01253be6ea05e1e8a72b1a2a0636467_L.jpg
Молнии,МОЛНИИ,Спиральная,СПИРАЛЬНАЯ,,,Молния спиральная,МОЛНИЯ СПИРАЛЬНАЯ,МС-2,Черный/серебро,16 см,,,http://velmode.by/media/k2/items/cache/eb037833adde6dd3469d047f4c1e5ad0_L.jpg
Молнии,МОЛНИИ,Спиральная,СПИРАЛЬНАЯ,,,Молния спиральная,МОЛНИЯ СПИРАЛЬНАЯ,МС-3,Черный/золото,16 см,,,http://velmode.by/media/k2/items/cache/3a4499a4c30d6f082d254099c90f2c24_L.jpg
Молнии,МОЛНИИ,Спиральная,СПИРАЛЬНАЯ,,,Молния спиральная,МОЛНИЯ СПИРАЛЬНАЯ,МС-4,Белый/серебро,16 см,,,http://velmode.by/media/k2/items/cache/3946cc5a2ed843c2c9fca0b4efcd28ba_L.jpg
Молнии,МОЛНИИ,Тракторная,ТРАКТОРНАЯ,,,Молния тракторная,МОЛНИЯ ТРАКТОРНАЯ,МТ-1,Зеленая,16 см,,,http://velmode.by/media/k2/items/cache/8835fed4de3847a26822c5cc338a0cab_L.jpg
Молнии,МОЛНИИ,Тракторная,ТРАКТОРНАЯ,,,Молния тракторная,МОЛНИЯ ТРАКТОРНАЯ,МТ-13,Молочный,80 см,,,http://velmode.by/media/k2/items/cache/f2db05517411d6eb0e1fc32654b32d49_L.jpg
Молнии,МОЛНИИ,Тракторная,ТРАКТОРНАЯ,,,Молния тракторная,МОЛНИЯ ТРАКТОРНАЯ,МТ-14,Белый,60 см,,,http://velmode.by/media/k2/items/cache/161bb2cd9d87d4fb2583e55eca6a3af4_L.jpg
Молнии,МОЛНИИ,Тракторная,ТРАКТОРНАЯ,,,Молния тракторная,МОЛНИЯ ТРАКТОРНАЯ,МТ-15,Черный,25 см,,,http://velmode.by/media/k2/items/cache/c3698948bbef8e01b61b372d4a29088b_L.jpg
Молнии,МОЛНИИ,Тракторная,ТРАКТОРНАЯ,,,Молния тракторная,МОЛНИЯ ТРАКТОРНАЯ,МТ-2,Желтый,70 см,,,http://velmode.by/media/k2/items/cache/7ae73efe4c50580e061849ef2d5b5ea4_L.jpg
Молнии,МОЛНИИ,Тракторная,ТРАКТОРНАЯ,,,Молния тракторная,МОЛНИЯ ТРАКТОРНАЯ,МТ-5,Черный,55 см,,,http://velmode.by/media/k2/items/cache/60cac5bf67bfb0259c686e8da95fd599_L.jpg
Молнии,МОЛНИИ,Тракторная,ТРАКТОРНАЯ,,,Молния тракторная,МОЛНИЯ ТРАКТОРНАЯ,МТ-6,Белый/серебро,70 см,,,http://velmode.by/media/k2/items/cache/051a22dde3b372e5c058fbc303756df4_L.jpg
Молнии,МОЛНИИ,Тракторная,ТРАКТОРНАЯ,,,Молния тракторная,МОЛНИЯ ТРАКТОРНАЯ,МТ-8,Черный,60 см,,,http://velmode.by/media/k2/items/cache/802a9daf23bff040c546f525d4bd22bc_L.jpg
Молнии,МОЛНИИ,Тракторная,ТРАКТОРНАЯ,,,Молния тракторная,МОЛНИЯ ТРАКТОРНАЯ,МТ-9,Белый,60 см,,,http://velmode.by/media/k2/items/cache/2039f9c06c46d5e4b5d871c0089d076b_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-1,Золото/бензин,"2,8 см",,,http://velmode.by/media/k2/items/cache/fc2062aef352f80dc2215f346ba9ce28_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-10,Золото,3х2 см,,,http://velmode.by/media/k2/items/cache/edc1d0314df26f4954651131e82a7939_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-11,Золото,3х3 см,,,http://velmode.by/media/k2/items/cache/3b44b5000d3ada04c028c395cd05cbfb_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-2,Золотой,"3,5 см",,,http://velmode.by/media/k2/items/cache/da89514e409822180ac867ab6712269d_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-3,Золото,"3,5х3,5 см",,,http://velmode.by/media/k2/items/cache/9e02f79f72eca3ca589ae757d97a7173_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-4,Золото,3х3 см,,,http://velmode.by/media/k2/items/cache/7af0193b8351bd1eb04c09dfe5731fa3_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-5,Золото/молочный,"5х4,5 см",,,http://velmode.by/media/k2/items/cache/11b8145be285a17777ee4d809bfd4d09_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-6,Молочный,"4,5х4,5 см",,,http://velmode.by/media/k2/items/cache/0243cbf1978673fe443d7558de6ab4f0_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-7,Коричневый,4х4 см,,,http://velmode.by/media/k2/items/cache/f84d217853d263e771f2d4ffc4c6fcef_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-8,Темно-розовый,4х4 см,,,http://velmode.by/media/k2/items/cache/69b5f85da08d181d48515c6d41e3e0a5_L.jpg
Пластиковые украшения,ПЛАСТИКОВЫЕ УКРАШЕНИЯ,,,,,Пластик,ПЛАСТИК,УПП-9,Оранжевый,4х4 см,,,http://velmode.by/media/k2/items/cache/0fcccca5b510e5bb86a94045046d252d_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ,Серебро,"4,3 см",,,http://velmode.by/media/k2/items/cache/18bdd04e288fc232234be2fb5ea8bf38_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-1,Серебро,"2,3х3,7 см",,,http://velmode.by/media/k2/items/cache/7884581148e30ccb73a24dfa45b62e09_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-10,Бронза,4х6 см,,,http://velmode.by/media/k2/items/cache/f203d630ce0c3265f9c9461092194e6b_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-11,Бронза,"4х6,5 см",,,http://velmode.by/media/k2/items/cache/73c564de315ae81db9aaa50a11f02581_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-12,Серебро,4х6 см,,,http://velmode.by/media/k2/items/cache/64f7b8990be2d94add5152c155ac4915_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-13,Бронза,"5,5х4,5 см",,,http://velmode.by/media/k2/items/cache/bc61c35998920c79a57e03ad91265e8b_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-14,Грязная бронза,"5х4,5 см",,,http://velmode.by/media/k2/items/cache/6a3568ec75354456ab1e6b6fc1540ba0_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-15,Темное серебро,5х5 см,,,http://velmode.by/media/k2/items/cache/ccbca3752adf58a776d876d7a7de9edc_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-16,Бронза,"6,2х5,3 см",,,http://velmode.by/media/k2/items/cache/34649abc993982b197aa9a6210af69ed_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-17,Грязная бронза,"6х5,2 см",,,http://velmode.by/media/k2/items/cache/ceec46ac75e6be7f73874fd5573b298d_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-18,Бронза,6х6 см,,,http://velmode.by/media/k2/items/cache/f75f45065e491a3adc61e72a384867bb_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-19,Грязная бронза,"7,5х5,7 см",,,http://velmode.by/media/k2/items/cache/f3b735e3300faff0e348331a5413d4d3_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-2,Серебро,"2,4х3,4 см",,,http://velmode.by/media/k2/items/cache/bab2d5d59ac444db8043a4f3e32c9f0e_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-20,Грязная бронза,7х6 см,,,http://velmode.by/media/k2/items/cache/78a1f76203c562c3d7c318765865da44_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-21,Серебро,"3,5х3,5 см",,,http://velmode.by/media/k2/items/cache/45ff2190802f9793d44160c4e551925c_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-22,Грязная бронза,"8,5х4,5 см",,,http://velmode.by/media/k2/items/cache/36344ca48475f863c1fe44d1c1cfab3f_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-23,Серебро,"5,3х5 см",,,http://velmode.by/media/k2/items/cache/390c9d1de2a80a844d0e01ba21c1192e_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-24,Золото,"3,5х4 см",,,http://velmode.by/media/k2/items/cache/91b1b90c684fd8e5c2ec1b7418ca380f_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-25,Темное серебро,"5,2х6 см",,,http://velmode.by/media/k2/items/cache/832731af5d81b95ba82de72993209600_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-26,Темное серебро,4х4 см,,,http://velmode.by/media/k2/items/cache/00c636e00bee0ba03b364841363f738b_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-27,Бронза,"6,5 см",,,http://velmode.by/media/k2/items/cache/85217272b4e7187cce0880e98f060661_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-3,Бронза,"2,7х5 см",,,http://velmode.by/media/k2/items/cache/5b98a51d844cf083418c7193dcee292b_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-4,Темное серебро,"2,8х3,7 см",,,http://velmode.by/media/k2/items/cache/d7a332411e14769f300879cf8b1d4da6_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-5,Темное серебро,"3,2х5,2 см",,,http://velmode.by/media/k2/items/cache/bd9435f235cb4005045f2e6c43e9346a_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-6,Темное серебро,"3,7х4,2 см",,,http://velmode.by/media/k2/items/cache/bbdd9bab523659f72e79235cef0a8565_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-7,Серебро,"3,8х6,2 см",,,http://velmode.by/media/k2/items/cache/71601b6fd7fc74a9f4eea8e6c1b43d35_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-8,Бронза,"4,3х7,5 см",,,http://velmode.by/media/k2/items/cache/dca6745fdbb9da5b038270324f6ced2f_L.jpg
Пряжки,ПРЯЖКИ,Металл,МЕТАЛЛ,,,Пряжка,ПРЯЖКА,ПРМ-9,Темное серебро,"4,7х6,5 см",,,http://velmode.by/media/k2/items/cache/391d45802a606be64095bd7b66c67316_L.jpg
Пряжки,ПРЯЖКИ,Пластик,ПЛАСТИК,,,Пряжка,ПРЯЖКА,ПРП-1,Белый,6х3 см,,,http://velmode.by/media/k2/items/cache/3119c7be2ab58173062c39c6b8c72ed7_L.jpg
Пряжки,ПРЯЖКИ,Пластик,ПЛАСТИК,,,Пряжка,ПРЯЖКА,ПРП-2,Белый,7 см,,,http://velmode.by/media/k2/items/cache/6cdb4ac6ccf86fc9922b1b1ecf5faa0d_L.jpg
Пряжки,ПРЯЖКИ,Пластик,ПЛАСТИК,,,Пряжка,ПРЯЖКА,ПРП-3,Белый,"3,6х5 см",,,http://velmode.by/media/k2/items/cache/2d535442c2c0b0669d8f5a051ed00bcc_L.jpg
Пряжки,ПРЯЖКИ,Пластик,ПЛАСТИК,,,Пряжка,ПРЯЖКА,ПРП-4,Черный,"3,7х5,2 см",,,http://velmode.by/media/k2/items/cache/37e725efe26e0487bc83287a1c350936_L.jpg
Пряжки,ПРЯЖКИ,Пластик,ПЛАСТИК,,,Пряжка,ПРЯЖКА,ПРП-5,Черный,"4,8х5,2 см",,,http://velmode.by/media/k2/items/cache/1519e954ae6bd629544356cae3e51766_L.jpg
Пряжки,ПРЯЖКИ,Пластик,ПЛАСТИК,,,Пряжка,ПРЯЖКА,ПРП-6,Белый,"5,5х7 см",,,http://velmode.by/media/k2/items/cache/d26f2d3a8ff5583681ac68eec63fdc44_L.jpg
Пряжки,ПРЯЖКИ,Пластик,ПЛАСТИК,,,Пряжка,ПРЯЖКА,ПРП-7,Черный,7 см,,,http://velmode.by/media/k2/items/cache/963c54073e784a324883122381877c85_L.jpg
Пряжки,ПРЯЖКИ,Пластик,ПЛАСТИК,,,Пряжка,ПРЯЖКА,ПРП-8,Черный,"8,8х6 см",,,http://velmode.by/media/k2/items/cache/4653e069ed7369840191e8bf38ab8dc9_L.jpg
Пряжки,ПРЯЖКИ,Пластик,ПЛАСТИК,,,Пряжка,ПРЯЖКА,ПРП-9,Черный,"7х4,5 см",,,http://velmode.by/media/k2/items/cache/8376aace7af18ea8cafa499d7e69a6ec_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДЗ-1,Золото/черный,2х2 см,,,http://velmode.by/media/k2/items/cache/bd3346ba561b5b55180dd1441a09d1ee_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДЗ-2,Золото,"2,1 см",,,http://velmode.by/media/k2/items/cache/42bfbea03cce865b2f6f3be1a87895b7_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДЗ-3,Золото,"2,3 см",,,http://velmode.by/media/k2/items/cache/a67e9d105d87a83c2081372f8c241cc4_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДЗ-4,Золото,"2,1 см",,,http://velmode.by/media/k2/items/cache/39ab3bf46ced9d4856c25205fb92582a_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДЗ-4,Золото,"2,2 см",,,http://velmode.by/media/k2/items/cache/1fc372946c0b98fb8d7f87d4c38ea83a_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДЗ-5,Золото,"2,5 см",,,http://velmode.by/media/k2/items/cache/cc947675ce0ac0c98617f27425843c35_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДЗ-6,Золото,"2,5 см",,,http://velmode.by/media/k2/items/cache/be4e4fd1bcb87d92f342f6e3e3e1d9e2_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДЗ-7,Золото,"2,5 см",,,http://velmode.by/media/k2/items/cache/e02fde07d49ee258cc3f6d1b19207757_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДЗ-8,Золото,2х2 см,,,http://velmode.by/media/k2/items/cache/97d2860871f3d35e35f6eb0477d3015a_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДН-1,Темное серебро,"2,5 см",,,http://velmode.by/media/k2/items/cache/cef8e7ed10ffa07bd8535ec35e230013_L.jpg
Пуговицы,ПУГОВИЦЫ,Декоративные,ДЕКОРАТИВНЫЕ,,,Пуговицы декоративные,ПУГОВИЦЫ ДЕКОРАТИВНЫЕ,ПДС-1,Серебро/черный,2х2 см,,,http://velmode.by/media/k2/items/cache/18cb4412b3fd96d4c2c15944894f7ea5_L.jpg
